Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
1191,vehicle_analysis_postprocessing,10:28:25.441139,10:28:25.445401,0.004262,703.82,3101.54,0.00,0.030000,0.000000,14.00,1096.00,0.00,53.55,0.00,10.00,3216.88,0.00,33.51,-1.26,0.00010308,0.00010949
1191,mqtt_communication,10:28:25.448143,10:28:25.449303,0.001160,1723.92,3101.54,0.00,0.010000,0.010000,14.00,1096.00,0.00,53.55,0.00,10.00,3216.88,0.00,32.88,0.00,0.00002785,0.00003170
1192,lane_detection,10:28:25.476699,10:28:25.563841,0.087142,814.76,3101.54,0.00,0.650000,0.060000,14.00,1096.00,0.00,29.77,-0.97,9.00,3216.88,0.00,32.16,-1.84,0.00149917,0.00164739
1192,car_overlay_reconstruction,10:28:25.568634,10:28:25.572169,0.003536,848.53,3101.54,0.00,0.030000,0.000000,14.00,1096.00,0.00,29.29,0.00,8.00,3216.88,0.00,31.24,0.00,0.00005944,0.00006567
1192,object_detection_yolo,10:28:25.578241,10:28:25.616774,0.038532,804.52,3101.54,0.00,0.290000,0.020000,13.00,1096.00,0.00,41.75,24.94,8.00,3262.06,45.19,31.82,1.16,0.00078749,0.00085233
1192,vehicle_analysis_postprocessing,10:28:25.621235,10:28:25.624198,0.002963,675.03,3101.54,0.00,0.020000,0.000000,12.00,1096.00,0.00,54.22,0.00,8.00,3262.06,0.00,33.22,1.65,0.00007197,0.00007627
1192,mqtt_communication,10:28:25.627795,10:28:25.628954,0.001159,863.03,3101.54,0.00,0.010000,0.000000,12.00,1096.00,0.00,54.22,0.00,8.00,3262.06,0.00,34.04,0.00,0.00002841,0.00003048
1193,lane_detection,10:28:25.656535,10:28:25.752660,0.096125,811.44,3101.54,0.00,0.740000,0.040000,12.00,1096.00,0.00,29.82,-1.06,8.00,3267.62,-0.44,32.51,-2.31,0.00166425,0.00182718
1193,car_overlay_reconstruction,10:28:25.759598,10:28:25.763410,0.003812,786.97,3101.54,0.00,0.030000,0.000000,14.00,1096.00,0.00,29.29,0.00,8.00,3267.62,0.00,31.88,1.05,0.00006477,0.00007107
1193,object_detection_yolo,10:28:25.767975,10:28:25.808197,0.040222,795.59,3101.54,0.00,0.300000,0.020000,14.00,1096.00,0.00,40.85,23.12,8.00,3261.62,0.00,32.88,0.96,0.00082381,0.00089085
1193,vehicle_analysis_postprocessing,10:28:25.812696,10:28:25.820135,0.007440,940.91,3101.54,0.00,0.060000,0.010000,14.00,1096.00,0.00,43.17,0.00,8.00,3261.62,0.00,33.36,0.00,0.00015815,0.00017248
1193,mqtt_communication,10:28:25.821572,10:28:25.822939,0.001368,731.22,3101.54,0.00,0.010000,0.000000,14.00,1096.00,0.00,43.17,0.00,8.00,3261.62,0.00,33.46,0.20,0.00002911,0.00003123
1194,lane_detection,10:28:25.854491,10:28:25.937143,0.082652,798.53,3101.54,0.00,0.620000,0.040000,17.00,1096.00,0.00,29.58,-0.57,7.50,3261.62,0.00,32.51,-1.37,0.00142542,0.00156361
1194,car_overlay_reconstruction,10:28:25.941442,10:28:25.944780,0.003338,898.78,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,29.29,0.00,7.00,3261.62,0.00,31.73,-0.19,0.00005657,0.00006275
1194,object_detection_yolo,10:28:25.948782,10:28:25.987613,0.038831,772.57,3101.54,0.00,0.290000,0.010000,20.00,1096.00,0.00,41.67,24.76,7.00,3261.56,-0.06,32.59,1.92,0.00080102,0.00086416
1194,vehicle_analysis_postprocessing,10:28:25.991766,10:28:25.994955,0.003188,940.99,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,48.47,-11.17,7.00,3261.56,0.00,33.55,0.00,0.00007263,0.00007877
1194,mqtt_communication,10:28:25.998081,10:28:25.999361,0.001280,781.21,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,42.88,0.00,7.00,3261.56,0.00,33.55,0.00,0.00002718,0.00002928
1195,lane_detection,10:28:26.026751,10:28:26.121095,0.094344,805.56,3101.54,0.00,0.720000,0.040000,20.00,1096.00,0.00,29.83,-1.07,7.50,3267.56,0.00,32.12,-1.73,0.00162334,0.00178226
1195,car_overlay_reconstruction,10:28:26.125560,10:28:26.132393,0.006833,878.08,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,29.29,0.00,8.00,3267.56,0.00,31.25,0.00,0.00011492,0.00012731
1195,object_detection_yolo,10:28:26.133819,10:28:26.177159,0.043340,807.56,3101.54,0.00,0.330000,0.020000,20.00,1096.00,0.00,40.52,22.46,8.00,3261.56,0.00,32.02,1.53,0.00087328,0.00094644
1195,vehicle_analysis_postprocessing,10:28:26.182211,10:28:26.186675,0.004464,896.12,3101.54,0.00,0.040000,0.000000,20.00,1096.00,0.00,51.75,0.00,8.00,3261.56,0.00,33.22,0.87,0.00010535,0.00011359
1195,mqtt_communication,10:28:26.189492,10:28:26.190843,0.001351,0.00,3101.54,0.00,0.000000,0.000000,20.00,1096.00,0.00,51.75,0.00,8.00,3261.56,0.00,33.65,0.00,0.00003206,0.00003240
1196,lane_detection,10:28:26.225519,10:28:26.318169,0.092650,766.32,3101.54,0.00,0.680000,0.030000,20.00,1096.00,0.00,29.58,-0.57,7.00,3261.56,0.00,32.41,-2.31,0.00159531,0.00174491
1196,car_overlay_reconstruction,10:28:26.322709,10:28:26.326443,0.003735,803.30,3101.54,0.00,0.020000,0.010000,20.00,1096.00,0.00,29.29,0.00,7.00,3261.56,0.00,31.25,0.00,0.00006281,0.00006909
1196,object_detection_yolo,10:28:26.329878,10:28:26.369711,0.039833,803.35,3101.54,0.00,0.300000,0.020000,20.00,1096.00,0.00,41.23,23.87,7.00,3261.56,0.00,32.79,3.07,0.00081897,0.00088591
1196,vehicle_analysis_postprocessing,10:28:26.374009,10:28:26.381162,0.007153,838.83,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,44.04,0.00,5.00,3261.56,0.00,34.32,0.00,0.00015570,0.00016817
1196,mqtt_communication,10:28:26.382308,10:28:26.383503,0.001196,0.00,3101.54,0.00,0.000000,0.000000,20.00,1096.00,0.00,44.04,0.00,5.00,3261.56,0.00,34.32,0.00,0.00002603,0.00002633
1197,lane_detection,10:28:26.411403,10:28:26.496515,0.085112,798.95,3101.54,0.00,0.640000,0.040000,20.00,1096.00,0.00,29.68,-0.77,5.00,3261.56,0.00,32.21,-1.92,0.00146321,0.00160558
1197,car_overlay_reconstruction,10:28:26.500876,10:28:26.504172,0.003296,606.81,3101.54,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.29,0.00,5.00,3261.56,0.00,31.25,0.00,0.00005543,0.00005982
1197,object_detection_yolo,10:28:26.505355,10:28:26.548674,0.043320,807.95,3101.54,0.00,0.330000,0.020000,20.00,1096.00,0.00,41.81,25.03,6.00,3261.56,0.00,32.21,2.11,0.00089069,0.00096385
1197,vehicle_analysis_postprocessing,10:28:26.553054,10:28:26.556441,0.003387,885.81,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,48.65,-11.34,7.00,3261.56,0.00,33.27,0.00,0.00007706,0.00008325
1197,mqtt_communication,10:28:26.559828,10:28:26.560988,0.001160,862.14,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,42.98,0.00,7.00,3261.56,0.00,33.27,0.00,0.00002457,0.00002664
1198,lane_detection,10:28:26.588403,10:28:26.672089,0.083687,800.60,3101.54,0.00,0.630000,0.040000,20.00,1096.00,0.00,29.82,-1.06,7.00,3261.56,0.00,32.51,-2.70,0.00144887,0.00158911
1198,car_overlay_reconstruction,10:28:26.676543,10:28:26.682062,0.005519,724.72,3101.54,0.00,0.040000,0.000000,20.00,1096.00,0.00,29.39,0.00,7.00,3261.56,0.00,31.16,0.00,0.00009283,0.00010133
1198,object_detection_yolo,10:28:26.683428,10:28:26.722752,0.039324,788.33,3101.54,0.00,0.300000,0.010000,20.00,1096.00,0.00,41.52,24.26,6.50,3261.56,0.00,32.41,2.49,0.00080746,0.00087250
1198,vehicle_analysis_postprocessing,10:28:26.727184,10:28:26.734169,0.006985,858.96,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,53.64,0.00,6.00,3261.56,0.00,33.07,0.00,0.00016826,0.00018069
1198,mqtt_communication,10:28:26.735310,10:28:26.741159,0.005849,683.86,3101.54,0.00,0.040000,0.000000,20.00,1096.00,0.00,37.01,0.00,6.00,3261.56,0.00,33.07,0.00,0.00011386,0.00012245
1199,lane_detection,10:28:26.768991,10:28:26.862458,0.093468,813.12,3101.54,0.00,0.710000,0.050000,20.00,1096.00,0.00,29.63,-0.68,6.00,3261.56,0.00,32.12,-1.73,0.00160323,0.00176193
1199,car_overlay_reconstruction,10:28:26.866740,10:28:26.873358,0.006618,906.55,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,29.29,0.00,6.00,3261.56,0.00,31.25,0.00,0.00011131,0.00012365
1199,object_detection_yolo,10:28:26.874510,10:28:26.913561,0.039051,819.44,3101.54,0.00,0.300000,0.020000,20.00,1096.00,0.00,41.90,25.22,5.00,3261.56,0.00,32.16,1.82,0.00080343,0.00087018
1199,vehicle_analysis_postprocessing,10:28:26.917857,10:28:26.924788,0.006931,721.36,3101.54,0.00,0.040000,0.010000,20.00,1096.00,0.00,45.88,0.00,4.00,3261.56,0.00,33.07,0.00,0.00015201,0.00016264
1199,mqtt_communication,10:28:26.926175,10:28:26.931674,0.005499,909.20,3101.54,0.00,0.040000,0.010000,20.00,1096.00,0.00,45.88,0.00,4.00,3261.56,0.00,33.27,0.00,0.00012090,0.00013117
1200,lane_detection,10:28:26.959339,10:28:27.047582,0.088243,804.59,3101.54,0.00,0.680000,0.030000,20.00,1096.00,0.00,29.58,-0.57,5.50,3260.38,-1.19,32.42,-2.13,0.00151968,0.00166817
1200,car_overlay_reconstruction,10:28:27.052185,10:28:27.055383,0.003198,937.97,3101.54,0.00,0.020000,0.010000,20.00,1096.00,0.00,29.29,0.00,7.00,3260.38,0.00,31.35,0.00,0.00005388,0.00006002
1200,object_detection_yolo,10:28:27.061001,10:28:27.099314,0.038314,809.11,3101.54,0.00,0.300000,0.010000,20.00,1096.00,0.00,40.74,22.91,7.00,3260.38,0.00,32.16,1.62,0.00077595,0.00084073
1200,vehicle_analysis_postprocessing,10:28:27.104594,10:28:27.107788,0.003194,626.20,3101.54,0.00,0.020000,0.000000,20.00,1096.00,0.00,52.20,0.00,7.00,3260.38,0.00,33.17,0.39,0.00007573,0.00008010
1200,mqtt_communication,10:28:27.112921,10:28:27.114120,0.001199,834.02,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,52.20,0.00,7.00,3260.38,0.00,33.36,0.00,0.00002850,0.00003058
1201,lane_detection,10:28:27.141761,10:28:27.225249,0.083488,802.51,3101.54,0.00,0.630000,0.040000,20.00,1096.00,0.00,29.77,-0.75,7.00,3260.38,0.00,32.36,-2.02,0.00144079,0.00158098
1201,car_overlay_reconstruction,10:28:27.229545,10:28:27.236134,0.006589,910.58,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,29.34,-0.10,7.00,3260.38,0.00,31.25,0.00,0.00011091,0.00012324
1201,object_detection_yolo,10:28:27.240996,10:28:27.279372,0.038377,807.78,3101.54,0.00,0.280000,0.030000,16.00,1096.00,0.00,41.00,23.41,7.00,3260.38,0.00,32.31,2.11,0.00078145,0.00084625
1201,vehicle_analysis_postprocessing,10:28:27.284756,10:28:27.287971,0.003214,622.21,3101.54,0.00,0.020000,0.000000,12.00,1096.00,0.00,52.70,0.00,7.00,3260.38,0.00,32.88,-0.97,0.00007641,0.00008078
1201,mqtt_communication,10:28:27.293050,10:28:27.294514,0.001465,682.78,3101.54,0.00,0.010000,0.000000,12.00,1096.00,0.00,52.70,0.00,7.00,3260.38,0.00,32.39,0.00,0.00003462,0.00003677
1202,lane_detection,10:28:27.328418,10:28:27.424393,0.095975,750.19,3101.54,0.00,0.670000,0.050000,12.00,1096.00,0.00,29.53,-0.48,7.50,3261.50,1.12,33.04,-0.86,0.00166809,0.00182031
1202,car_overlay_reconstruction,10:28:27.428954,10:28:27.436321,0.007367,678.69,3101.54,0.00,0.050000,0.000000,9.50,1096.00,0.00,29.29,-0.01,8.00,3261.50,0.00,32.13,0.00,0.00012569,0.00013643
1202,object_detection_yolo,10:28:27.441696,10:28:27.482118,0.040422,791.65,3101.54,0.00,0.290000,0.030000,7.00,1096.00,0.00,40.99,23.41,8.00,3261.50,0.00,31.97,-0.31,0.00081922,0.00088632
1202,vehicle_analysis_postprocessing,10:28:27.486868,10:28:27.491426,0.004558,1096.95,3101.54,0.00,0.040000,0.010000,7.00,1096.00,0.00,52.69,0.00,8.00,3261.50,0.00,31.72,-0.19,0.00010688,0.00011691
1202,mqtt_communication,10:28:27.494282,10:28:27.495754,0.001473,678.91,3101.54,0.00,0.010000,0.000000,7.00,1096.00,0.00,44.12,-17.13,8.00,3261.50,0.00,31.62,0.00,0.00003099,0.00003314
1203,lane_detection,10:28:27.522064,10:28:27.605950,0.083887,798.70,3101.54,0.00,0.630000,0.040000,13.50,1096.00,0.00,29.77,-0.96,7.00,3261.50,0.00,34.00,-0.29,0.00148600,0.00162629
1203,car_overlay_reconstruction,10:28:27.610467,10:28:27.618796,0.008329,720.36,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,29.29,-0.01,6.00,3261.50,0.00,32.98,0.00,0.00014408,0.00015685
1203,object_detection_yolo,10:28:27.623561,10:28:27.663484,0.039923,776.49,3101.54,0.00,0.300000,0.010000,20.00,1096.00,0.00,41.47,24.36,6.00,3267.50,6.00,32.79,-0.39,0.00082346,0.00088865
1203,vehicle_analysis_postprocessing,10:28:27.668153,10:28:27.671760,0.003607,831.76,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,53.65,0.00,6.00,3267.50,0.00,33.31,1.45,0.00008713,0.00009337
1203,mqtt_communication,10:28:27.675108,10:28:27.676333,0.001225,816.17,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,44.85,-17.61,6.00,3267.50,0.00,34.04,0.00,0.00002685,0.00002894
1204,lane_detection,10:28:27.710074,10:28:27.793188,0.083114,806.12,3101.54,0.00,0.610000,0.060000,20.00,1096.00,0.00,29.63,-0.68,8.50,3261.50,0.00,33.09,-0.21,0.00144785,0.00158794
1204,car_overlay_reconstruction,10:28:27.797725,10:28:27.806641,0.008916,785.09,3101.54,0.00,0.060000,0.010000,20.00,1096.00,0.00,29.29,0.00,11.00,3261.50,0.00,32.98,0.00,0.00015422,0.00016892
1204,object_detection_yolo,10:28:27.808143,10:28:27.848654,0.040511,814.59,3101.54,0.00,0.310000,0.020000,20.00,1096.00,0.00,40.79,23.01,11.00,3261.50,0.00,33.13,0.29,0.00083178,0.00090067
1204,vehicle_analysis_postprocessing,10:28:27.855581,10:28:27.858943,0.003361,892.47,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,45.66,-13.26,11.00,3261.50,0.00,33.27,0.00,0.00007370,0.00007988
1204,mqtt_communication,10:28:27.864703,10:28:27.865954,0.001251,799.07,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,39.03,0.00,11.00,3261.50,0.00,33.27,0.00,0.00002513,0.00002723
1205,lane_detection,10:28:27.894269,10:28:27.989615,0.095347,776.12,3101.54,0.00,0.690000,0.050000,20.00,1096.00,0.00,29.63,-0.68,11.00,3267.50,0.00,32.56,-0.69,0.00164689,0.00180251
1205,car_overlay_reconstruction,10:28:27.996089,10:28:27.999949,0.003859,1036.46,3101.54,0.00,0.030000,0.010000,20.00,1096.00,0.00,29.29,0.01,11.00,3267.50,0.00,32.21,0.00,0.00006593,0.00007401
1205,object_detection_yolo,10:28:28.003310,10:28:28.043746,0.040437,791.36,3101.54,0.00,0.300000,0.020000,20.00,1096.00,0.00,40.70,22.81,11.00,3261.50,-6.00,33.17,1.93,0.00082973,0.00089683
1205,vehicle_analysis_postprocessing,10:28:28.048213,10:28:28.052698,0.004485,668.84,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,52.10,0.00,9.00,3261.50,0.00,33.90,-0.49,0.00010714,0.00011361
1205,mqtt_communication,10:28:28.056319,10:28:28.057740,0.001422,703.27,3101.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,43.88,-16.44,9.00,3261.50,0.00,33.65,0.00,0.00003062,0.00003276
1206,lane_detection,10:28:28.097307,10:28:28.181850,0.084543,792.50,3101.54,0.00,0.610000,0.060000,20.00,1096.00,0.00,29.48,-0.38,9.00,3261.50,0.00,32.12,-1.35,0.00144679,0.00158724
1206,car_overlay_reconstruction,10:28:28.187516,10:28:28.191274,0.003758,532.20,3101.54,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.29,0.00,9.00,3261.50,0.00,31.40,-0.10,0.00006336,0.00006786
1206,object_detection_yolo,10:28:28.196524,10:28:28.236812,0.040289,794.27,3101.54,0.00,0.300000,0.020000,20.00,1096.00,0.00,41.23,23.87,7.00,3267.50,6.00,32.26,1.81,0.00082243,0.00088948
1206,vehicle_analysis_postprocessing,10:28:28.241442,10:28:28.247441,0.005999,833.49,3101.54,0.00,0.040000,0.010000,20.00,1096.00,0.00,45.59,0.00,5.00,3267.50,0.00,33.17,0.00,0.00013123,0.00014164
1206,mqtt_communication,10:28:28.248812,10:28:28.250177,0.001364,1465.77,3101.54,0.00,0.010000,0.010000,20.00,1096.00,0.00,45.59,0.00,5.00,3267.50,0.00,33.17,0.00,0.00002985,0.00003375
1207,lane_detection,10:28:28.278154,10:28:28.366918,0.088764,799.87,3101.54,0.00,0.660000,0.050000,20.00,1096.00,0.00,29.68,-0.77,5.00,3261.50,-6.00,33.28,0.76,0.00155232,0.00170095
1207,car_overlay_reconstruction,10:28:28.371290,10:28:28.374482,0.003191,626.67,3101.54,0.00,0.020000,0.000000,20.00,1096.00,0.00,29.29,0.00,5.00,3261.50,0.00,33.47,-0.39,0.00005564,0.00006000
1207,object_detection_yolo,10:28:28.377215,10:28:28.415508,0.038293,809.54,3101.54,0.00,0.290000,0.020000,20.00,1096.00,0.00,42.10,25.61,8.50,3267.50,6.00,33.08,-0.39,0.00079963,0.00086441
1207,vehicle_analysis_postprocessing,10:28:28.419989,10:28:28.426628,0.006639,753.15,3101.54,0.00,0.050000,0.000000,20.00,1096.00,0.00,44.60,0.00,12.00,3267.50,0.00,32.88,0.00,0.00014289,0.00015345
1207,mqtt_communication,10:28:28.427989,10:28:28.429360,0.001371,0.00,3101.54,0.00,0.000000,0.000000,20.00,1096.00,0.00,44.60,0.00,12.00,3267.50,0.00,32.88,0.00,0.00002951,0.00002986
1208,lane_detection,10:28:28.456957,10:28:28.550437,0.093481,802.31,3101.54,0.00,0.700000,0.050000,20.00,1096.00,0.00,29.77,-0.96,10.00,3267.50,0.00,32.41,-2.11,0.00161463,0.00177156
1208,car_overlay_reconstruction,10:28:28.557645,10:28:28.561587,0.003942,761.08,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,29.34,0.10,8.00,3267.50,0.00,31.35,0.00,0.00006646,0.00007278
1208,object_detection_yolo,10:28:28.565280,10:28:28.606128,0.040848,783.39,3101.54,0.00,0.310000,0.010000,20.00,1096.00,0.00,40.74,22.71,8.00,3261.50,0.00,32.21,1.72,0.00082784,0.00089503
1208,vehicle_analysis_postprocessing,10:28:28.610655,10:28:28.614494,0.003839,781.50,3101.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,52.10,0.00,8.00,3261.50,0.00,32.64,-0.87,0.00009036,0.00009666
1208,mqtt_communication,10:28:28.618629,10:28:28.620146,0.001517,1318.55,3101.54,0.00,0.010000,0.010000,20.00,1096.00,0.00,43.97,-16.25,8.00,3261.50,0.00,32.20,0.00,0.00003210,0.00003603
1209,lane_detection,10:28:28.652699,10:28:28.748590,0.095891,750.85,3101.54,0.00,0.670000,0.050000,20.00,1096.00,0.00,29.58,-0.58,7.50,3261.50,0.00,32.84,-3.18,0.00166273,0.00181494
1209,car_overlay_reconstruction,10:28:28.753132,10:28:28.761012,0.007881,761.35,3101.54,0.00,0.050000,0.010000,20.00,1096.00,0.00,29.29,0.00,7.00,3261.50,0.00,31.16,0.00,0.00013233,0.00014499
1209,object_detection_yolo,10:28:28.765885,10:28:28.806158,0.040272,769.76,3101.54,0.00,0.300000,0.010000,10.50,1096.00,0.00,41.05,23.51,7.00,3261.50,0.00,32.40,2.49,0.00082164,0.00088691
1209,vehicle_analysis_postprocessing,10:28:28.810583,10:28:28.814971,0.004388,683.67,3101.54,0.00,0.020000,0.010000,1.00,1096.00,0.00,52.80,0.00,7.00,3261.50,0.00,33.07,-1.15,0.00010467,0.00011111
1209,mqtt_communication,10:28:28.819491,10:28:28.820869,0.001379,725.28,3101.54,0.00,0.010000,0.000000,1.00,1096.00,0.00,44.32,-16.95,7.00,3261.50,0.00,32.49,0.00,0.00002942,0.00003155
1210,lane_detection,10:28:28.852484,10:28:28.946768,0.094284,753.04,3101.54,0.00,0.670000,0.040000,10.00,1096.00,0.00,29.63,-0.68,7.00,3261.50,0.00,32.46,-2.60,0.00162614,0.00177616
1210,car_overlay_reconstruction,10:28:28.951281,10:28:28.955267,0.003985,752.75,3101.54,0.00,0.030000,0.000000,19.00,1096.00,0.00,29.29,0.00,7.00,3261.50,0.00,31.16,-0.00,0.00006692,0.00007326
1210,object_detection_yolo,10:28:28.959494,10:28:28.999563,0.040069,798.62,3101.54,0.00,0.300000,0.020000,19.00,1096.00,0.00,40.95,23.31,7.00,3261.50,0.00,31.97,1.62,0.00081160,0.00087860
1210,vehicle_analysis_postprocessing,10:28:29.004076,10:28:29.009773,0.005697,702.12,3101.54,0.00,0.040000,0.000000,19.00,1096.00,0.00,45.78,0.00,7.00,3261.50,0.00,32.78,0.00,0.00012432,0.00013287
1210,mqtt_communication,10:28:29.011092,10:28:29.012465,0.001372,1457.37,3101.54,0.00,0.010000,0.010000,19.00,1096.00,0.00,45.78,0.00,7.00,3261.50,0.00,32.78,0.00,0.00002995,0.00003385
1211,lane_detection,10:28:29.040486,10:28:29.151769,0.111284,799.76,3101.67,0.12,0.840000,0.050000,19.50,1096.00,0.00,29.68,-0.77,6.50,3261.50,0.00,32.17,-2.03,0.00191192,0.00209823
1211,car_overlay_reconstruction,10:28:29.156045,10:28:29.162621,0.006577,760.28,3101.67,0.00,0.050000,0.000000,20.00,1096.00,0.00,29.29,0.00,6.00,3261.50,0.00,31.24,0.00,0.00011058,0.00012113
1211,object_detection_yolo,10:28:29.166722,10:28:29.205353,0.038631,776.57,3101.67,0.00,0.290000,0.010000,20.00,1096.00,0.00,41.24,23.89,6.00,3261.50,0.00,32.64,2.79,0.00079275,0.00085583
1211,vehicle_analysis_postprocessing,10:28:29.210207,10:28:29.212895,0.002688,372.03,3101.67,0.00,0.010000,0.000000,20.00,1096.00,0.00,53.18,0.00,6.00,3261.50,0.00,34.03,0.00,0.00006512,0.00006758
1211,mqtt_communication,10:28:29.214166,10:28:29.215307,0.001140,1753.84,3101.67,0.00,0.010000,0.010000,20.00,1096.00,0.00,53.18,0.00,6.00,3261.50,0.00,33.26,-1.54,0.00002738,0.00003123
1212,lane_detection,10:28:29.247788,10:28:29.330969,0.083181,805.47,3103.54,1.88,0.620000,0.050000,20.00,1096.00,0.00,29.72,-0.86,4.00,3261.50,0.00,32.02,-1.54,0.00142671,0.00156683
1212,car_overlay_reconstruction,10:28:29.335295,10:28:29.338458,0.003163,948.37,3103.54,0.00,0.020000,0.010000,20.00,1096.00,0.00,29.29,0.00,4.00,3261.50,0.00,31.25,-0.01,0.00005320,0.00005933
1212,object_detection_yolo,10:28:29.341505,10:28:29.384620,0.043115,788.58,3103.54,0.00,0.320000,0.020000,20.00,1096.00,0.00,39.89,21.19,4.00,3261.50,0.00,32.06,1.64,0.00086165,0.00093299
1212,vehicle_analysis_postprocessing,10:28:29.390396,10:28:29.393373,0.002977,671.89,3103.54,0.00,0.020000,0.000000,20.00,1096.00,0.00,50.48,0.00,8.00,3261.50,0.00,32.88,0.00,0.00006892,0.00007323
1212,mqtt_communication,10:28:29.394618,10:28:29.395796,0.001179,848.53,3103.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,50.48,0.00,8.00,3261.50,0.00,32.35,-1.06,0.00002712,0.00002919
1213,lane_detection,10:28:29.427474,10:28:29.513403,0.085929,814.62,3103.54,0.00,0.650000,0.050000,20.00,1096.00,0.00,29.68,-0.77,8.00,3239.38,-22.12,32.56,-1.45,0.00148562,0.00163177
1213,car_overlay_reconstruction,10:28:29.517693,10:28:29.525982,0.008288,844.56,3103.54,0.00,0.060000,0.010000,20.00,1096.00,0.00,29.29,-0.01,8.00,3239.38,0.00,31.64,0.00,0.00014029,0.00015483
1213,object_detection_yolo,10:28:29.528939,10:28:29.567906,0.038968,795.53,3103.54,0.00,0.300000,0.010000,20.00,1096.00,0.00,41.37,24.17,7.50,3239.38,0.00,32.65,2.01,0.00080121,0.00086616
1213,vehicle_analysis_postprocessing,10:28:29.572310,10:28:29.575760,0.003450,869.47,3103.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,53.46,0.00,7.00,3239.38,0.00,33.65,0.00,0.00008349,0.00008969
1213,mqtt_communication,10:28:29.576942,10:28:29.578198,0.001256,796.34,3103.54,0.00,0.010000,0.000000,20.00,1096.00,0.00,53.46,0.00,7.00,3239.38,0.00,33.65,0.00,0.00003038,0.00003248
1214,lane_detection,10:28:29.609050,10:28:29.698501,0.089452,804.90,3103.54,0.00,0.670000,0.050000,20.00,1096.00,0.00,29.77,-0.96,7.00,3239.38,0.00,32.17,-1.44,0.00153909,0.00168969
1214,car_overlay_reconstruction,10:28:29.703831,10:28:29.711875,0.008044,745.90,3103.54,0.00,0.060000,0.000000,20.00,1096.00,0.00,29.29,0.00,7.00,3239.38,0.00,31.45,0.00,0.00013572,0.00014842
1214,object_detection_yolo,10:28:29.713309,10:28:29.753475,0.040167,796.68,3103.54,0.00,0.300000,0.020000,20.00,1096.00,0.00,41.32,24.06,7.00,3218.38,-21.00,32.94,2.98,0.00082856,0.00089560
1214,vehicle_analysis_postprocessing,10:28:29.757887,10:28:29.762253,0.004366,687.14,3103.54,0.00,0.030000,0.000000,20.00,1096.00,0.00,45.95,-14.81,7.00,3218.38,0.00,33.80,-1.25,0.00009672,0.00010315
1214,mqtt_communication,10:28:29.771599,10:28:29.773060,0.001461,1369.35,3103.54,0.00,0.010000,0.010000,20.00,1096.00,0.00,38.54,0.00,7.00,3218.38,0.00,33.18,0.00,0.00002910,0.00003302
1215,lane_detection,10:28:29.802658,10:28:29.891501,0.088842,787.91,3103.54,0.00,0.650000,0.050000,20.00,1096.00,0.00,29.48,-0.39,6.50,3218.38,0.00,32.31,-1.34,0.00152507,0.00167195
1215,car_overlay_reconstruction,10:28:29.895852,10:28:29.899533,0.003680,815.11,3103.54,0.00,0.020000,0.010000,20.00,1096.00,0.00,29.29,0.00,6.00,3218.38,0.00,31.55,-0.19,0.00006220,0.00006846
1215,object_detection_yolo,10:28:29.905158,10:28:29.946410,0.041252,775.71,3103.54,0.00,0.310000,0.010000,19.50,1096.00,0.00,39.93,21.28,6.00,3212.38,-6.00,32.12,1.33,0.00082559,0.00089290
