Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
900,object_detection_yolo,16:50:45.218877,16:50:45.254828,0.035951,806.66,3087.78,0.00,0.270000,0.020000,0.00006059
900,vehicle_analysis_postprocessing,16:50:45.255213,16:50:45.256791,0.001578,633.77,3087.78,0.00,0.010000,0.000000,0.00000217
900,mqtt_communication,16:50:45.257052,16:50:45.257355,0.000303,3305.20,3087.78,0.00,0.010000,0.000000,0.00000185
901,lane_detection,16:50:45.277590,16:50:45.356151,0.078561,801.92,3087.78,0.00,0.600000,0.030000,0.00013174
901,car_overlay_reconstruction,16:50:45.356522,16:50:45.359240,0.002718,735.91,3087.78,0.00,0.020000,0.000000,0.00000424
901,object_detection_yolo,16:50:45.359514,16:50:45.396902,0.037388,802.39,3087.78,0.00,0.280000,0.020000,0.00006273
901,vehicle_analysis_postprocessing,16:50:45.397435,16:50:45.400120,0.002685,744.99,3087.78,0.00,0.020000,0.000000,0.00000423
901,mqtt_communication,16:50:45.400503,16:50:45.400947,0.000444,2253.79,3087.78,0.00,0.010000,0.000000,0.00000189
902,lane_detection,16:50:45.429216,16:50:45.511729,0.082514,811.99,3087.78,0.00,0.630000,0.040000,0.00013985
902,car_overlay_reconstruction,16:50:45.512127,16:50:45.514710,0.002583,774.36,3087.78,0.00,0.020000,0.000000,0.00000420
902,object_detection_yolo,16:50:45.514978,16:50:45.551430,0.036453,795.55,3087.78,0.00,0.280000,0.010000,0.00006072
902,vehicle_analysis_postprocessing,16:50:45.551785,16:50:45.553380,0.001595,1254.09,3087.78,0.00,0.020000,0.000000,0.00000396
902,mqtt_communication,16:50:45.553625,16:50:45.553940,0.000315,0.00,3087.78,0.00,0.000000,0.000000,0.00000008
903,lane_detection,16:50:45.586375,16:50:45.666325,0.079950,813.01,3087.78,0.00,0.620000,0.030000,0.00013565
903,car_overlay_reconstruction,16:50:45.666785,16:50:45.669811,0.003026,660.83,3087.78,0.00,0.020000,0.000000,0.00000432
903,object_detection_yolo,16:50:45.670138,16:50:45.707872,0.037734,821.54,3087.78,0.00,0.290000,0.020000,0.00006459
903,vehicle_analysis_postprocessing,16:50:45.708314,16:50:45.710568,0.002254,443.65,3087.78,0.00,0.010000,0.000000,0.00000234
903,mqtt_communication,16:50:45.710878,16:50:45.711283,0.000404,2473.06,3087.78,0.00,0.010000,0.000000,0.00000188
904,lane_detection,16:50:45.749342,16:50:45.829965,0.080623,818.63,3087.78,0.00,0.620000,0.040000,0.00013759
904,car_overlay_reconstruction,16:50:45.830450,16:50:45.833434,0.002984,1005.43,3087.78,0.00,0.030000,0.000000,0.00000608
904,object_detection_yolo,16:50:45.833752,16:50:45.871559,0.037807,793.49,3087.78,0.00,0.290000,0.010000,0.00006283
904,vehicle_analysis_postprocessing,16:50:45.872025,16:50:45.874309,0.002284,875.64,3087.78,0.00,0.020000,0.000000,0.00000413
904,mqtt_communication,16:50:45.874659,16:50:45.875073,0.000414,2413.29,3087.78,0.00,0.010000,0.000000,0.00000188
905,lane_detection,16:50:45.908649,16:50:46.000564,0.091914,805.10,3087.78,0.00,0.710000,0.030000,0.00015465
905,car_overlay_reconstruction,16:50:46.001004,16:50:46.003997,0.002992,668.41,3087.78,0.00,0.020000,0.000000,0.00000431
905,object_detection_yolo,16:50:46.004331,16:50:46.041997,0.037666,796.48,3087.78,0.00,0.280000,0.020000,0.00006280
905,vehicle_analysis_postprocessing,16:50:46.042496,16:50:46.044764,0.002268,881.80,3087.78,0.00,0.020000,0.000000,0.00000413
905,mqtt_communication,16:50:46.045108,16:50:46.045506,0.000399,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
906,lane_detection,16:50:46.084640,16:50:46.164361,0.079721,802.80,3087.78,0.00,0.610000,0.030000,0.00013381
906,car_overlay_reconstruction,16:50:46.164841,16:50:46.167881,0.003040,986.74,3087.78,0.00,0.030000,0.000000,0.00000610
906,object_detection_yolo,16:50:46.168222,16:50:46.205923,0.037701,795.74,3087.78,0.00,0.280000,0.020000,0.00006281
906,vehicle_analysis_postprocessing,16:50:46.206369,16:50:46.208678,0.002309,433.07,3087.78,0.00,0.010000,0.000000,0.00000236
906,mqtt_communication,16:50:46.209000,16:50:46.209405,0.000405,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
907,lane_detection,16:50:46.242020,16:50:46.326522,0.084502,804.71,3087.78,0.00,0.630000,0.050000,0.00014212
907,car_overlay_reconstruction,16:50:46.326932,16:50:46.329838,0.002906,688.32,3087.78,0.00,0.020000,0.000000,0.00000429
907,object_detection_yolo,16:50:46.330133,16:50:46.367008,0.036875,813.56,3087.78,0.00,0.280000,0.020000,0.00006260
907,vehicle_analysis_postprocessing,16:50:46.367391,16:50:46.369121,0.001729,578.21,3087.78,0.00,0.010000,0.000000,0.00000221
907,mqtt_communication,16:50:46.369387,16:50:46.369748,0.000361,2770.35,3087.78,0.00,0.010000,0.000000,0.00000187
908,lane_detection,16:50:46.397305,16:50:46.480870,0.083565,801.77,3087.78,0.00,0.640000,0.030000,0.00014011
908,car_overlay_reconstruction,16:50:46.481364,16:50:46.484397,0.003033,989.07,3087.78,0.00,0.030000,0.000000,0.00000610
908,object_detection_yolo,16:50:46.484704,16:50:46.522360,0.037656,770.13,3087.78,0.00,0.280000,0.010000,0.00006102
908,vehicle_analysis_postprocessing,16:50:46.522808,16:50:46.525082,0.002274,879.59,3087.78,0.00,0.010000,0.010000,0.00000413
908,mqtt_communication,16:50:46.525406,16:50:46.525791,0.000386,2593.88,3087.78,0.00,0.010000,0.000000,0.00000187
909,lane_detection,16:50:46.548624,16:50:46.630654,0.082030,804.58,3087.78,0.00,0.630000,0.030000,0.00013795
909,car_overlay_reconstruction,16:50:46.630994,16:50:46.633264,0.002270,881.16,3087.78,0.00,0.010000,0.010000,0.00000413
909,object_detection_yolo,16:50:46.633499,16:50:46.669318,0.035819,809.63,3087.78,0.00,0.280000,0.010000,0.00006056
909,vehicle_analysis_postprocessing,16:50:46.669643,16:50:46.671171,0.001529,654.24,3087.78,0.00,0.010000,0.000000,0.00000216
909,mqtt_communication,16:50:46.671413,16:50:46.671700,0.000287,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
910,lane_detection,16:50:46.699807,16:50:46.793108,0.093301,803.85,3087.78,0.00,0.710000,0.040000,0.00015678
910,car_overlay_reconstruction,16:50:46.793575,16:50:46.796527,0.002952,1016.23,3087.78,0.00,0.030000,0.000000,0.00000608
910,object_detection_yolo,16:50:46.796848,16:50:46.834491,0.037643,796.96,3087.78,0.00,0.280000,0.020000,0.00006279
910,vehicle_analysis_postprocessing,16:50:46.834948,16:50:46.837175,0.002227,448.97,3087.78,0.00,0.010000,0.000000,0.00000234
910,mqtt_communication,16:50:46.837521,16:50:46.837890,0.000370,2704.26,3087.78,0.00,0.010000,0.000000,0.00000187
911,lane_detection,16:50:46.865697,16:50:46.946739,0.081043,789.71,3087.78,0.00,0.610000,0.030000,0.00013414
911,car_overlay_reconstruction,16:50:46.947222,16:50:46.950226,0.003004,998.72,3087.78,0.00,0.020000,0.010000,0.00000609
911,object_detection_yolo,16:50:46.950568,16:50:46.988244,0.037676,796.26,3087.78,0.00,0.290000,0.010000,0.00006280
911,vehicle_analysis_postprocessing,16:50:46.988706,16:50:46.990958,0.002252,887.97,3087.78,0.00,0.020000,0.000000,0.00000412
911,mqtt_communication,16:50:46.991307,16:50:46.991679,0.000372,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
912,lane_detection,16:50:47.023145,16:50:47.104325,0.081179,813.01,3087.78,0.00,0.630000,0.030000,0.00013773
912,car_overlay_reconstruction,16:50:47.104755,16:50:47.107751,0.002996,1001.35,3087.78,0.00,0.020000,0.010000,0.00000609
912,object_detection_yolo,16:50:47.108085,16:50:47.145894,0.037809,767.02,3087.78,0.00,0.280000,0.010000,0.00006106
912,vehicle_analysis_postprocessing,16:50:47.146368,16:50:47.149100,0.002732,732.05,3087.78,0.00,0.020000,0.000000,0.00000424
912,mqtt_communication,16:50:47.149462,16:50:47.149869,0.000407,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
913,lane_detection,16:50:47.178670,16:50:47.258510,0.079839,814.13,3087.78,0.00,0.610000,0.040000,0.00013562
913,car_overlay_reconstruction,16:50:47.259006,16:50:47.262010,0.003004,665.82,3087.78,0.00,0.020000,0.000000,0.00000431
913,object_detection_yolo,16:50:47.262389,16:50:47.300132,0.037743,794.85,3087.78,0.00,0.270000,0.030000,0.00006282
913,vehicle_analysis_postprocessing,16:50:47.300574,16:50:47.303284,0.002710,738.04,3087.78,0.00,0.020000,0.000000,0.00000424
913,mqtt_communication,16:50:47.303613,16:50:47.304009,0.000396,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
914,lane_detection,16:50:47.332234,16:50:47.424427,0.092193,813.51,3087.78,0.00,0.700000,0.050000,0.00015650
914,car_overlay_reconstruction,16:50:47.424865,16:50:47.427862,0.002997,333.62,3087.78,0.00,0.010000,0.000000,0.00000253
914,object_detection_yolo,16:50:47.428191,16:50:47.465889,0.037698,795.80,3087.78,0.00,0.290000,0.010000,0.00006281
914,vehicle_analysis_postprocessing,16:50:47.466434,16:50:47.468665,0.002232,896.22,3087.78,0.00,0.020000,0.000000,0.00000412
914,mqtt_communication,16:50:47.468990,16:50:47.469382,0.000392,2551.28,3087.78,0.00,0.010000,0.000000,0.00000188
915,lane_detection,16:50:47.499302,16:50:47.590806,0.091505,797.77,3087.78,0.00,0.690000,0.040000,0.00015277
915,car_overlay_reconstruction,16:50:47.591262,16:50:47.594242,0.002980,671.20,3087.78,0.00,0.020000,0.000000,0.00000430
915,object_detection_yolo,16:50:47.594557,16:50:47.632157,0.037600,824.46,3087.78,0.00,0.290000,0.020000,0.00006456
915,vehicle_analysis_postprocessing,16:50:47.632578,16:50:47.634797,0.002219,901.42,3087.78,0.00,0.020000,0.000000,0.00000411
915,mqtt_communication,16:50:47.635130,16:50:47.635514,0.000384,2606.78,3087.78,0.00,0.010000,0.000000,0.00000187
916,lane_detection,16:50:47.664492,16:50:47.756888,0.092396,811.72,3087.78,0.00,0.710000,0.040000,0.00015655
916,car_overlay_reconstruction,16:50:47.757363,16:50:47.760356,0.002993,668.15,3087.78,0.00,0.020000,0.000000,0.00000431
916,object_detection_yolo,16:50:47.760704,16:50:47.798323,0.037619,824.04,3087.78,0.00,0.300000,0.010000,0.00006456
916,vehicle_analysis_postprocessing,16:50:47.798749,16:50:47.800966,0.002217,902.19,3087.78,0.00,0.020000,0.000000,0.00000411
916,mqtt_communication,16:50:47.801297,16:50:47.801664,0.000367,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
917,lane_detection,16:50:47.831725,16:50:47.925107,0.093382,803.15,3087.78,0.00,0.710000,0.040000,0.00015680
917,car_overlay_reconstruction,16:50:47.925634,16:50:47.928629,0.002995,667.83,3087.78,0.00,0.020000,0.000000,0.00000431
917,object_detection_yolo,16:50:47.929050,16:50:47.967203,0.038152,812.53,3087.78,0.00,0.290000,0.020000,0.00006470
917,vehicle_analysis_postprocessing,16:50:47.967660,16:50:47.969917,0.002256,886.46,3087.78,0.00,0.020000,0.000000,0.00000412
917,mqtt_communication,16:50:47.970280,16:50:47.970678,0.000398,2514.57,3087.78,0.00,0.010000,0.000000,0.00000188
918,lane_detection,16:50:48.000796,16:50:48.092254,0.091458,809.12,3087.78,0.00,0.700000,0.040000,0.00015454
918,car_overlay_reconstruction,16:50:48.092701,16:50:48.095690,0.002989,669.11,3087.78,0.00,0.020000,0.000000,0.00000431
918,object_detection_yolo,16:50:48.096002,16:50:48.133746,0.037744,794.83,3087.78,0.00,0.290000,0.010000,0.00006282
918,vehicle_analysis_postprocessing,16:50:48.134229,16:50:48.136486,0.002257,886.18,3087.78,0.00,0.020000,0.000000,0.00000412
918,mqtt_communication,16:50:48.136809,16:50:48.137203,0.000394,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
919,lane_detection,16:50:48.167292,16:50:48.259741,0.092448,800.45,3087.78,0.00,0.690000,0.050000,0.00015479
919,car_overlay_reconstruction,16:50:48.260216,16:50:48.263201,0.002985,670.02,3087.78,0.00,0.020000,0.000000,0.00000431
919,object_detection_yolo,16:50:48.263522,16:50:48.301211,0.037688,822.53,3087.78,0.00,0.280000,0.030000,0.00006458
919,vehicle_analysis_postprocessing,16:50:48.301650,16:50:48.303893,0.002243,891.55,3087.78,0.00,0.020000,0.000000,0.00000412
919,mqtt_communication,16:50:48.304224,16:50:48.304603,0.000380,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
920,lane_detection,16:50:48.335008,16:50:48.426511,0.091503,808.71,3087.78,0.00,0.700000,0.040000,0.00015455
920,car_overlay_reconstruction,16:50:48.426968,16:50:48.429960,0.002992,668.47,3087.78,0.00,0.020000,0.000000,0.00000431
920,object_detection_yolo,16:50:48.430284,16:50:48.467932,0.037648,770.30,3087.78,0.00,0.280000,0.010000,0.00006102
920,vehicle_analysis_postprocessing,16:50:48.468385,16:50:48.470630,0.002245,445.40,3087.78,0.00,0.010000,0.000000,0.00000234
920,mqtt_communication,16:50:48.470964,16:50:48.471360,0.000396,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
921,lane_detection,16:50:48.504971,16:50:48.584757,0.079786,814.68,3087.78,0.00,0.630000,0.020000,0.00013560
921,car_overlay_reconstruction,16:50:48.585199,16:50:48.588190,0.002990,668.79,3087.78,0.00,0.020000,0.000000,0.00000431
921,object_detection_yolo,16:50:48.588511,16:50:48.625604,0.037094,808.76,3087.78,0.00,0.280000,0.020000,0.00006265
921,vehicle_analysis_postprocessing,16:50:48.625966,16:50:48.627529,0.001563,639.67,3087.78,0.00,0.010000,0.000000,0.00000217
921,mqtt_communication,16:50:48.627772,16:50:48.628068,0.000297,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
922,lane_detection,16:50:48.655628,16:50:48.733018,0.077390,801.14,3087.78,0.00,0.580000,0.040000,0.00012967
922,car_overlay_reconstruction,16:50:48.733400,16:50:48.735941,0.002541,393.54,3087.78,0.00,0.010000,0.000000,0.00000242
922,object_detection_yolo,16:50:48.736212,16:50:48.772477,0.036266,827.23,3087.78,0.00,0.280000,0.020000,0.00006245
922,vehicle_analysis_postprocessing,16:50:48.772830,16:50:48.774382,0.001552,644.19,3087.78,0.00,0.010000,0.000000,0.00000217
922,mqtt_communication,16:50:48.774624,16:50:48.774910,0.000286,3498.17,3087.78,0.00,0.010000,0.000000,0.00000185
923,lane_detection,16:50:48.802893,16:50:48.885227,0.082334,801.61,3087.78,0.00,0.620000,0.040000,0.00013802
923,car_overlay_reconstruction,16:50:48.885567,16:50:48.887828,0.002261,884.50,3087.78,0.00,0.020000,0.000000,0.00000412
923,object_detection_yolo,16:50:48.888081,16:50:48.923932,0.035851,808.90,3087.78,0.00,0.280000,0.010000,0.00006056
923,vehicle_analysis_postprocessing,16:50:48.924275,16:50:48.925805,0.001530,653.62,3087.78,0.00,0.010000,0.000000,0.00000216
923,mqtt_communication,16:50:48.926054,16:50:48.926344,0.000289,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
924,lane_detection,16:50:48.954151,16:50:49.028812,0.074661,817.03,3087.78,0.00,0.570000,0.040000,0.00012721
924,car_overlay_reconstruction,16:50:49.029186,16:50:49.031663,0.002478,807.14,3087.78,0.00,0.020000,0.000000,0.00000418
924,object_detection_yolo,16:50:49.031912,16:50:49.067948,0.036036,804.75,3087.78,0.00,0.270000,0.020000,0.00006061
924,vehicle_analysis_postprocessing,16:50:49.068277,16:50:49.069820,0.001543,1296.34,3087.78,0.00,0.020000,0.000000,0.00000394
924,mqtt_communication,16:50:49.070077,16:50:49.070365,0.000288,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
925,lane_detection,16:50:49.097655,16:50:49.178673,0.081018,802.29,3087.78,0.00,0.610000,0.040000,0.00013591
925,car_overlay_reconstruction,16:50:49.179159,16:50:49.182187,0.003027,990.94,3087.78,0.00,0.030000,0.000000,0.00000609
925,object_detection_yolo,16:50:49.182510,16:50:49.220206,0.037696,822.37,3087.78,0.00,0.290000,0.020000,0.00006458
925,vehicle_analysis_postprocessing,16:50:49.220666,16:50:49.222913,0.002246,890.32,3087.78,0.00,0.020000,0.000000,0.00000412
925,mqtt_communication,16:50:49.223243,16:50:49.223634,0.000391,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
926,lane_detection,16:50:49.250405,16:50:49.329137,0.078732,812.88,3087.78,0.00,0.610000,0.030000,0.00013356
926,car_overlay_reconstruction,16:50:49.329612,16:50:49.332650,0.003038,987.44,3087.78,0.00,0.030000,0.000000,0.00000610
926,object_detection_yolo,16:50:49.332975,16:50:49.370620,0.037645,796.93,3087.78,0.00,0.290000,0.010000,0.00006279
926,vehicle_analysis_postprocessing,16:50:49.371092,16:50:49.373857,0.002766,1084.73,3087.78,0.00,0.020000,0.010000,0.00000603
926,mqtt_communication,16:50:49.374192,16:50:49.374574,0.000383,2611.65,3087.78,0.00,0.010000,0.000000,0.00000187
927,lane_detection,16:50:49.402179,16:50:49.489654,0.087476,800.22,3087.78,0.00,0.660000,0.040000,0.00014643
927,car_overlay_reconstruction,16:50:49.490047,16:50:49.492601,0.002554,783.18,3087.78,0.00,0.020000,0.000000,0.00000420
927,object_detection_yolo,16:50:49.492871,16:50:49.529027,0.036156,802.09,3087.78,0.00,0.270000,0.020000,0.00006064
927,vehicle_analysis_postprocessing,16:50:49.529394,16:50:49.531123,0.001729,578.29,3087.78,0.00,0.010000,0.000000,0.00000221
927,mqtt_communication,16:50:49.531384,16:50:49.531726,0.000343,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
928,lane_detection,16:50:49.559846,16:50:49.641459,0.081613,808.70,3087.78,0.00,0.630000,0.030000,0.00013784
928,car_overlay_reconstruction,16:50:49.641827,16:50:49.644295,0.002468,810.49,3087.78,0.00,0.020000,0.000000,0.00000418
928,object_detection_yolo,16:50:49.644574,16:50:49.680761,0.036187,801.39,3087.78,0.00,0.270000,0.020000,0.00006065
928,vehicle_analysis_postprocessing,16:50:49.681123,16:50:49.682774,0.001651,605.85,3087.78,0.00,0.010000,0.000000,0.00000219
928,mqtt_communication,16:50:49.683034,16:50:49.683392,0.000357,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
929,lane_detection,16:50:49.711628,16:50:49.800775,0.089147,796.44,3087.78,0.00,0.670000,0.040000,0.00014862
929,car_overlay_reconstruction,16:50:49.801255,16:50:49.804231,0.002976,672.00,3087.78,0.00,0.020000,0.000000,0.00000430
929,object_detection_yolo,16:50:49.804574,16:50:49.842296,0.037722,795.29,3087.78,0.00,0.280000,0.020000,0.00006281
929,vehicle_analysis_postprocessing,16:50:49.842800,16:50:49.845092,0.002292,436.23,3087.78,0.00,0.010000,0.000000,0.00000235
929,mqtt_communication,16:50:49.845437,16:50:49.845814,0.000377,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
930,lane_detection,16:50:49.874346,16:50:49.959023,0.084676,814.87,3087.78,0.00,0.650000,0.040000,0.00014394
930,car_overlay_reconstruction,16:50:49.959469,16:50:49.962453,0.002984,670.23,3087.78,0.00,0.020000,0.000000,0.00000431
930,object_detection_yolo,16:50:49.962768,16:50:50.000442,0.037673,822.87,3087.78,0.00,0.290000,0.020000,0.00006458
930,vehicle_analysis_postprocessing,16:50:50.000874,16:50:50.003178,0.002305,867.85,3087.78,0.00,0.020000,0.000000,0.00000413
930,mqtt_communication,16:50:50.003506,16:50:50.003889,0.000383,2611.65,3087.78,0.00,0.010000,0.000000,0.00000187
931,lane_detection,16:50:50.032159,16:50:50.112625,0.080466,807.80,3087.78,0.00,0.610000,0.040000,0.00013578
931,car_overlay_reconstruction,16:50:50.113108,16:50:50.116128,0.003021,993.20,3087.78,0.00,0.030000,0.000000,0.00000609
931,object_detection_yolo,16:50:50.116451,16:50:50.153411,0.036960,811.68,3087.78,0.00,0.290000,0.010000,0.00006262
931,vehicle_analysis_postprocessing,16:50:50.153766,16:50:50.155334,0.001569,637.53,3087.78,0.00,0.010000,0.000000,0.00000217
931,mqtt_communication,16:50:50.155577,16:50:50.155862,0.000284,3515.76,3087.78,0.00,0.010000,0.000000,0.00000185
932,lane_detection,16:50:50.184226,16:50:50.266136,0.081910,793.55,3087.78,0.00,0.620000,0.030000,0.00013614
932,car_overlay_reconstruction,16:50:50.266565,16:50:50.269410,0.002845,1054.38,3087.78,0.00,0.030000,0.000000,0.00000605
932,object_detection_yolo,16:50:50.269738,16:50:50.306348,0.036611,819.43,3087.78,0.00,0.280000,0.020000,0.00006253
932,vehicle_analysis_postprocessing,16:50:50.306686,16:50:50.308275,0.001589,629.21,3087.78,0.00,0.010000,0.000000,0.00000218
932,mqtt_communication,16:50:50.308519,16:50:50.308860,0.000340,2937.19,3087.78,0.00,0.010000,0.000000,0.00000186
933,lane_detection,16:50:50.337382,16:50:50.419481,0.082098,803.91,3087.78,0.00,0.630000,0.030000,0.00013796
933,car_overlay_reconstruction,16:50:50.419891,16:50:50.422855,0.002964,1011.98,3087.78,0.00,0.020000,0.010000,0.00000608
933,object_detection_yolo,16:50:50.423174,16:50:50.460358,0.037184,779.91,3087.78,0.00,0.280000,0.010000,0.00006090
933,vehicle_analysis_postprocessing,16:50:50.460713,16:50:50.462554,0.001841,1086.47,3087.78,0.00,0.020000,0.000000,0.00000402
933,mqtt_communication,16:50:50.462797,16:50:50.463101,0.000304,0.00,3087.78,0.00,0.000000,0.000000,0.00000008
934,lane_detection,16:50:50.491011,16:50:50.575158,0.084147,808.11,3087.78,0.00,0.640000,0.040000,0.00014203
934,car_overlay_reconstruction,16:50:50.575491,16:50:50.577761,0.002270,440.49,3087.78,0.00,0.010000,0.000000,0.00000235
934,object_detection_yolo,16:50:50.577996,16:50:50.614083,0.036086,775.92,3087.78,0.00,0.270000,0.010000,0.00005885
934,vehicle_analysis_postprocessing,16:50:50.614430,16:50:50.616325,0.001895,1055.44,3087.78,0.00,0.020000,0.000000,0.00000403
934,mqtt_communication,16:50:50.616568,16:50:50.616864,0.000296,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
935,lane_detection,16:50:50.644581,16:50:50.726438,0.081857,806.28,3087.78,0.00,0.620000,0.040000,0.00013790
935,car_overlay_reconstruction,16:50:50.726856,16:50:50.729732,0.002877,1042.93,3087.78,0.00,0.030000,0.000000,0.00000606
935,object_detection_yolo,16:50:50.730027,16:50:50.767355,0.037328,803.68,3087.78,0.00,0.280000,0.020000,0.00006271
935,vehicle_analysis_postprocessing,16:50:50.767707,16:50:50.769907,0.002200,909.14,3087.78,0.00,0.020000,0.000000,0.00000411
935,mqtt_communication,16:50:50.770178,16:50:50.770466,0.000288,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
936,lane_detection,16:50:50.798969,16:50:50.882199,0.083230,805.00,3087.78,0.00,0.630000,0.040000,0.00014003
936,car_overlay_reconstruction,16:50:50.882691,16:50:50.885723,0.003031,989.61,3087.78,0.00,0.030000,0.000000,0.00000610
936,object_detection_yolo,16:50:50.886050,16:50:50.923010,0.036960,784.63,3087.78,0.00,0.270000,0.020000,0.00006084
936,vehicle_analysis_postprocessing,16:50:50.923349,16:50:50.925189,0.001840,1087.03,3087.78,0.00,0.010000,0.010000,0.00000402
936,mqtt_communication,16:50:50.925433,16:50:50.925760,0.000327,0.00,3087.78,0.00,0.000000,0.000000,0.00000008
937,lane_detection,16:50:50.953256,16:50:51.034608,0.081352,811.28,3087.78,0.00,0.610000,0.050000,0.00013778
937,car_overlay_reconstruction,16:50:51.035107,16:50:51.038133,0.003026,991.40,3087.78,0.00,0.030000,0.000000,0.00000609
937,object_detection_yolo,16:50:51.038464,16:50:51.076233,0.037769,794.30,3087.78,0.00,0.280000,0.020000,0.00006282
937,vehicle_analysis_postprocessing,16:50:51.076679,16:50:51.079443,0.002764,723.72,3087.78,0.00,0.020000,0.000000,0.00000425
937,mqtt_communication,16:50:51.079766,16:50:51.080187,0.000421,0.00,3087.78,0.00,0.000000,0.000000,0.00000011
938,lane_detection,16:50:51.107957,16:50:51.188158,0.080200,810.47,3087.78,0.00,0.610000,0.040000,0.00013571
938,car_overlay_reconstruction,16:50:51.188625,16:50:51.191652,0.003026,660.83,3087.78,0.00,0.020000,0.000000,0.00000432
938,object_detection_yolo,16:50:51.191969,16:50:51.229649,0.037680,796.18,3087.78,0.00,0.280000,0.020000,0.00006280
938,vehicle_analysis_postprocessing,16:50:51.230095,16:50:51.232985,0.002890,1038.11,3087.78,0.00,0.030000,0.000000,0.00000606
938,mqtt_communication,16:50:51.233359,16:50:51.233762,0.000403,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
939,lane_detection,16:50:51.261911,16:50:51.342858,0.080946,815.35,3087.78,0.00,0.620000,0.040000,0.00013767
939,car_overlay_reconstruction,16:50:51.343330,16:50:51.346387,0.003057,981.35,3087.78,0.00,0.030000,0.000000,0.00000610
939,object_detection_yolo,16:50:51.346722,16:50:51.384339,0.037617,797.51,3087.78,0.00,0.290000,0.010000,0.00006279
939,vehicle_analysis_postprocessing,16:50:51.384790,16:50:51.387525,0.002735,731.29,3087.78,0.00,0.020000,0.000000,0.00000424
939,mqtt_communication,16:50:51.387847,16:50:51.388244,0.000397,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
940,lane_detection,16:50:51.415725,16:50:51.497495,0.081771,794.90,3087.78,0.00,0.620000,0.030000,0.00013610
940,car_overlay_reconstruction,16:50:51.497941,16:50:51.500939,0.002997,667.25,3087.78,0.00,0.020000,0.000000,0.00000431
940,object_detection_yolo,16:50:51.501274,16:50:51.538416,0.037142,780.79,3087.78,0.00,0.280000,0.010000,0.00006089
940,vehicle_analysis_postprocessing,16:50:51.538747,16:50:51.540320,0.001573,1271.39,3087.78,0.00,0.020000,0.000000,0.00000395
940,mqtt_communication,16:50:51.540562,16:50:51.540836,0.000274,0.00,3087.78,0.00,0.000000,0.000000,0.00000007
941,lane_detection,16:50:51.562433,16:50:51.643231,0.080797,816.86,3087.78,0.00,0.610000,0.050000,0.00013764
941,car_overlay_reconstruction,16:50:51.643672,16:50:51.646648,0.002976,1008.08,3087.78,0.00,0.030000,0.000000,0.00000608
941,object_detection_yolo,16:50:51.646962,16:50:51.684665,0.037704,769.16,3087.78,0.00,0.290000,0.000000,0.00006103
941,vehicle_analysis_postprocessing,16:50:51.685104,16:50:51.687908,0.002803,713.44,3087.78,0.00,0.020000,0.000000,0.00000426
941,mqtt_communication,16:50:51.688243,16:50:51.688619,0.000376,0.00,3087.78,0.00,0.000000,0.000000,0.00000009
942,lane_detection,16:50:51.721130,16:50:51.813773,0.092643,809.56,3087.78,0.00,0.710000,0.040000,0.00015661
942,car_overlay_reconstruction,16:50:51.814314,16:50:51.817147,0.002833,705.99,3087.78,0.00,0.020000,0.000000,0.00000427
942,object_detection_yolo,16:50:51.817464,16:50:51.855118,0.037653,796.74,3087.78,0.00,0.280000,0.020000,0.00006280
942,vehicle_analysis_postprocessing,16:50:51.855563,16:50:51.857855,0.002292,436.32,3087.78,0.00,0.010000,0.000000,0.00000235
942,mqtt_communication,16:50:51.858186,16:50:51.858571,0.000385,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
943,lane_detection,16:50:51.886754,16:50:51.978662,0.091908,805.16,3087.78,0.00,0.710000,0.030000,0.00015465
943,car_overlay_reconstruction,16:50:51.979119,16:50:51.982026,0.002908,687.82,3087.78,0.00,0.020000,0.000000,0.00000429
943,object_detection_yolo,16:50:51.982362,16:50:52.019920,0.037558,825.39,3087.78,0.00,0.290000,0.020000,0.00006455
