Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,GPU_0_Utilization_%,GPU_0_Memory_MB,GPU_0_Memory_Delta_MB,GPU_0_Power_W,GPU_0_Power_Delta_W,GPU_1_Utilization_%,GPU_1_Memory_MB,GPU_1_Memory_Delta_MB,GPU_1_Power_W,GPU_1_Power_Delta_W,Total_GPU_Energy_Wh,Estimated_Total_Energy_Wh
858,car_overlay_reconstruction,13:46:46.173539,13:46:46.176519,0.002980,671.03,3108.13,0.00,0.020000,0.000000,22.00,1120.00,0.00,47.03,0.00,6.00,4368.00,0.00,31.14,0.02,0.00006472,0.00006903
858,object_detection_yolo,13:46:46.180768,13:46:46.213424,0.032655,796.19,3108.13,0.00,0.250000,0.010000,22.00,1120.00,0.00,61.70,43.59,6.00,4368.00,0.00,32.01,1.71,0.00085001,0.00090449
858,vehicle_analysis_postprocessing,13:46:46.217654,13:46:46.226253,0.008599,814.04,3108.13,0.00,0.060000,0.010000,22.00,1120.00,0.00,63.29,0.00,6.00,4368.00,0.00,32.10,0.00,0.00022785,0.00024247
858,mqtt_communication,13:46:46.227439,13:46:46.228620,0.001180,847.16,3108.13,0.00,0.010000,0.000000,22.00,1120.00,0.00,63.29,0.00,6.00,4368.00,0.00,32.10,0.00,0.00003128,0.00003335
859,lane_detection,13:46:46.255536,13:46:46.289557,0.034021,793.64,3108.13,0.00,0.250000,0.020000,22.00,1120.00,0.00,41.72,9.63,9.00,4368.00,0.00,32.44,-2.23,0.00070090,0.00075751
859,car_overlay_reconstruction,13:46:46.293827,13:46:46.296827,0.003000,999.83,3108.13,0.00,0.030000,0.000000,22.00,1120.00,0.00,46.54,0.00,9.00,4368.00,0.00,31.18,-0.29,0.00006478,0.00007087
859,object_detection_yolo,13:46:46.301218,13:46:46.334508,0.033290,781.02,3108.13,0.00,0.240000,0.020000,23.50,1120.00,0.00,62.42,45.42,9.00,4368.00,0.00,31.57,1.06,0.00086913,0.00092377
859,vehicle_analysis_postprocessing,13:46:46.341234,13:46:46.345518,0.004284,700.26,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,64.16,0.00,9.00,4368.00,0.00,32.10,0.00,0.00011455,0.00012097
859,mqtt_communication,13:46:46.346675,13:46:46.347823,0.001148,871.09,3108.13,0.00,0.010000,0.000000,25.00,1120.00,0.00,64.16,0.00,9.00,4368.00,0.00,32.10,0.00,0.00003069,0.00003276
860,lane_detection,13:46:46.378596,13:46:46.429739,0.051143,801.67,3108.13,0.00,0.380000,0.030000,25.00,1120.00,0.00,39.90,6.75,9.00,4368.00,0.00,32.02,-2.11,0.00102162,0.00110744
860,car_overlay_reconstruction,13:46:46.434301,13:46:46.438068,0.003767,796.29,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,43.27,0.00,9.00,4368.00,0.00,31.00,0.08,0.00007773,0.00008401
860,object_detection_yolo,13:46:46.441551,13:46:46.476159,0.034608,837.95,3108.13,0.00,0.260000,0.030000,29.50,1120.00,0.00,60.64,44.37,9.00,4368.00,0.00,31.76,1.44,0.00088826,0.00094857
860,vehicle_analysis_postprocessing,13:46:46.481794,13:46:46.486828,0.005034,993.20,3108.13,0.00,0.040000,0.010000,34.00,1120.00,0.00,65.66,0.00,9.00,4368.00,0.00,32.48,0.00,0.00013724,0.00014741
860,mqtt_communication,13:46:46.488194,13:46:46.489534,0.001340,746.45,3108.13,0.00,0.010000,0.000000,34.00,1120.00,0.00,65.66,0.00,9.00,4368.00,0.00,32.48,0.00,0.00003652,0.00003864
861,lane_detection,13:46:46.517292,13:46:46.561215,0.043922,796.86,3108.13,0.00,0.330000,0.020000,34.00,1120.00,0.00,40.23,6.46,9.00,4368.00,0.00,31.96,-1.65,0.00088081,0.00095414
861,car_overlay_reconstruction,13:46:46.565638,13:46:46.568563,0.002925,683.78,3108.13,0.00,0.020000,0.000000,34.00,1120.00,0.00,43.46,0.00,9.00,4368.00,0.00,31.14,0.00,0.00006061,0.00006491
861,object_detection_yolo,13:46:46.569686,13:46:46.601292,0.031606,790.99,3108.13,0.00,0.240000,0.010000,34.00,1120.00,0.00,63.57,40.22,7.50,4368.00,0.00,31.62,0.96,0.00083572,0.00088816
861,vehicle_analysis_postprocessing,13:46:46.607463,13:46:46.611289,0.003826,784.18,3108.13,0.00,0.020000,0.010000,34.00,1120.00,0.00,83.68,0.00,6.00,4368.00,0.00,32.10,0.00,0.00012304,0.00012934
861,mqtt_communication,13:46:46.612775,13:46:46.614137,0.001362,734.17,3108.13,0.00,0.010000,0.000000,34.00,1120.00,0.00,83.68,0.00,6.00,4368.00,0.00,32.10,0.00,0.00004381,0.00004593
862,lane_detection,13:46:46.657765,13:46:46.707230,0.049464,788.44,3108.13,0.00,0.370000,0.020000,22.00,1120.00,0.00,39.56,7.42,6.00,4368.00,0.00,32.20,-2.71,0.00098605,0.00106790
862,car_overlay_reconstruction,13:46:46.711618,13:46:46.714681,0.003063,979.44,3108.13,0.00,0.020000,0.010000,22.00,1120.00,0.00,43.27,0.00,6.00,4368.00,0.00,30.85,0.00,0.00006306,0.00006917
862,object_detection_yolo,13:46:46.715812,13:46:46.746903,0.031091,771.93,3108.13,0.00,0.230000,0.010000,22.00,1120.00,0.00,63.57,40.60,7.00,4368.00,0.00,31.57,1.44,0.00082168,0.00087221
862,vehicle_analysis_postprocessing,13:46:46.751060,13:46:46.753726,0.002667,749.99,3108.13,0.00,0.020000,0.000000,22.00,1120.00,0.00,83.88,0.00,8.00,4368.00,0.00,32.29,0.00,0.00008605,0.00009028
862,mqtt_communication,13:46:46.754938,13:46:46.756108,0.001170,854.59,3108.13,0.00,0.010000,0.000000,22.00,1120.00,0.00,83.88,0.00,8.00,4368.00,0.00,32.29,0.00,0.00003776,0.00003983
863,lane_detection,13:46:46.783525,13:46:46.816198,0.032673,826.37,3108.13,0.00,0.250000,0.020000,23.50,1120.00,0.00,42.50,9.24,8.00,4368.00,0.00,32.07,-1.64,0.00067684,0.00073310
863,car_overlay_reconstruction,13:46:46.822334,13:46:46.826806,0.004472,670.84,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,42.69,0.00,8.00,4368.00,0.00,31.25,0.00,0.00009185,0.00009832
863,object_detection_yolo,13:46:46.827982,13:46:46.859030,0.031047,805.22,3108.13,0.00,0.240000,0.010000,25.00,1120.00,0.00,63.38,41.38,8.00,4368.00,0.00,32.20,1.91,0.00082433,0.00087663
863,vehicle_analysis_postprocessing,13:46:46.863260,13:46:46.867909,0.004649,645.28,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,68.56,0.00,8.00,4368.00,0.00,33.16,0.00,0.00013136,0.00013787
863,mqtt_communication,13:46:46.869113,13:46:46.870306,0.001193,838.02,3108.13,0.00,0.010000,0.000000,25.00,1120.00,0.00,68.56,0.00,8.00,4368.00,0.00,33.16,0.00,0.00003371,0.00003579
864,lane_detection,13:46:46.897650,13:46:46.931565,0.033914,825.62,3108.13,0.00,0.260000,0.020000,25.00,1120.00,0.00,41.97,8.57,8.00,4368.00,0.00,32.11,-1.53,0.00069788,0.00075623
864,car_overlay_reconstruction,13:46:46.935778,13:46:46.938858,0.003080,1298.75,3108.13,0.00,0.030000,0.010000,25.00,1120.00,0.00,46.26,0.00,8.00,4368.00,0.00,31.29,-0.11,0.00006634,0.00007423
864,object_detection_yolo,13:46:46.942616,13:46:46.975168,0.032553,829.42,3108.13,0.00,0.250000,0.020000,30.00,1120.00,0.00,62.58,45.35,8.00,4368.00,0.00,31.91,1.34,0.00085436,0.00091059
864,vehicle_analysis_postprocessing,13:46:46.979439,13:46:46.988017,0.008578,816.04,3108.13,0.00,0.060000,0.010000,35.00,1120.00,0.00,63.49,0.00,8.00,4368.00,0.00,32.29,0.00,0.00022822,0.00024284
864,mqtt_communication,13:46:46.989239,13:46:46.990622,0.001383,723.28,3108.13,0.00,0.010000,0.000000,35.00,1120.00,0.00,63.49,0.00,8.00,4368.00,0.00,32.29,0.00,0.00003678,0.00003891
865,lane_detection,13:46:47.013106,13:46:47.058140,0.045034,799.40,3108.13,0.00,0.330000,0.030000,35.00,1120.00,0.00,40.28,5.20,8.00,4368.00,0.00,31.96,-1.84,0.00090369,0.00097908
865,car_overlay_reconstruction,13:46:47.063097,13:46:47.068652,0.005555,900.10,3108.13,0.00,0.040000,0.010000,35.00,1120.00,0.00,40.58,0.00,8.00,4368.00,0.00,31.04,0.00,0.00011051,0.00012081
865,object_detection_yolo,13:46:47.069986,13:46:47.102739,0.032753,793.83,3108.13,0.00,0.240000,0.020000,35.00,1120.00,0.00,61.28,41.40,7.00,4368.00,0.00,31.62,1.16,0.00084517,0.00089968
865,vehicle_analysis_postprocessing,13:46:47.108946,13:46:47.112629,0.003683,1085.97,3108.13,0.00,0.030000,0.010000,35.00,1120.00,0.00,81.98,0.00,6.00,4368.00,0.00,32.20,0.00,0.00011682,0.00012486
865,mqtt_communication,13:46:47.113986,13:46:47.115298,0.001312,761.91,3108.13,0.00,0.010000,0.000000,35.00,1120.00,0.00,81.98,0.00,6.00,4368.00,0.00,32.20,0.00,0.00004163,0.00004374
866,lane_detection,13:46:47.146109,13:46:47.189812,0.043703,800.86,3108.13,0.00,0.330000,0.020000,20.00,1120.00,0.00,40.03,6.45,6.00,4368.00,0.00,32.11,-2.13,0.00087576,0.00094904
866,car_overlay_reconstruction,13:46:47.194281,13:46:47.198175,0.003894,770.35,3108.13,0.00,0.030000,0.000000,20.00,1120.00,0.00,43.26,0.00,6.00,4368.00,0.00,31.00,-0.08,0.00008033,0.00008665
866,object_detection_yolo,13:46:47.203044,13:46:47.237444,0.034400,813.96,3108.13,0.00,0.250000,0.030000,20.00,1120.00,0.00,60.41,44.49,6.00,4368.00,0.00,32.59,3.26,0.00088864,0.00094712
866,vehicle_analysis_postprocessing,13:46:47.243323,13:46:47.248475,0.005152,776.47,3108.13,0.00,0.030000,0.010000,20.00,1120.00,0.00,64.62,0.00,8.00,4368.00,0.00,34.22,0.00,0.00014144,0.00014986
866,mqtt_communication,13:46:47.249828,13:46:47.251171,0.001343,744.46,3108.13,0.00,0.010000,0.000000,20.00,1120.00,0.00,64.62,0.00,8.00,4368.00,0.00,34.22,0.00,0.00003688,0.00003900
867,lane_detection,13:46:47.279106,13:46:47.319223,0.040117,822.59,3108.13,0.00,0.300000,0.030000,22.00,1120.00,0.00,41.88,9.74,8.00,4368.00,0.00,32.30,-2.13,0.00082664,0.00089545
867,car_overlay_reconstruction,13:46:47.323448,13:46:47.328442,0.004994,600.70,3108.13,0.00,0.030000,0.000000,24.00,1120.00,0.00,43.37,0.00,8.00,4368.00,0.00,31.24,0.00,0.00010350,0.00011009
867,object_detection_yolo,13:46:47.329622,13:46:47.360862,0.031240,768.25,3108.13,0.00,0.230000,0.010000,24.00,1120.00,0.00,59.27,31.79,8.00,4368.00,0.00,32.01,1.54,0.00079202,0.00084259
867,vehicle_analysis_postprocessing,13:46:47.367386,13:46:47.370155,0.002769,722.22,3108.13,0.00,0.020000,0.000000,24.00,1120.00,0.00,75.16,0.00,8.00,4368.00,0.00,32.78,0.00,0.00008303,0.00008728
867,mqtt_communication,13:46:47.371317,13:46:47.372511,0.001194,837.35,3108.13,0.00,0.010000,0.000000,24.00,1120.00,0.00,75.16,0.00,8.00,4368.00,0.00,32.78,0.00,0.00003581,0.00003789
868,lane_detection,13:46:47.400329,13:46:47.436986,0.036657,791.11,3108.13,0.00,0.270000,0.020000,24.00,1120.00,0.00,41.34,8.47,8.50,4368.00,0.00,31.73,-0.97,0.00074412,0.00080495
868,car_overlay_reconstruction,13:46:47.443607,13:46:47.448287,0.004680,854.67,3108.13,0.00,0.030000,0.010000,24.00,1120.00,0.00,41.55,0.00,9.00,4368.00,0.00,31.25,0.00,0.00009464,0.00010293
868,object_detection_yolo,13:46:47.449577,13:46:47.480823,0.031246,800.10,3108.13,0.00,0.230000,0.020000,29.00,1120.00,0.00,57.98,32.87,9.00,4368.00,0.00,31.87,1.24,0.00077983,0.00083218
868,vehicle_analysis_postprocessing,13:46:47.487940,13:46:47.490766,0.002825,1061.76,3108.13,0.00,0.020000,0.010000,34.00,1120.00,0.00,74.42,0.00,9.00,4368.00,0.00,32.49,0.00,0.00008390,0.00008995
868,mqtt_communication,13:46:47.491942,13:46:47.493174,0.001232,811.43,3108.13,0.00,0.010000,0.000000,34.00,1120.00,0.00,74.42,0.00,9.00,4368.00,0.00,32.49,0.00,0.00003660,0.00003868
869,lane_detection,13:46:47.520332,13:46:47.553102,0.032770,793.40,3108.13,0.00,0.250000,0.010000,34.00,1120.00,0.00,41.97,8.96,9.00,4368.00,0.00,31.72,-0.78,0.00067076,0.00072527
869,car_overlay_reconstruction,13:46:47.557396,13:46:47.560459,0.003063,1305.92,3108.13,0.00,0.030000,0.010000,34.00,1120.00,0.00,46.45,0.00,9.00,4368.00,0.00,31.23,-0.19,0.00006609,0.00007398
869,object_detection_yolo,13:46:47.563710,13:46:47.596564,0.032854,791.37,3108.13,0.00,0.250000,0.010000,34.00,1120.00,0.00,62.76,45.13,7.50,4368.00,0.00,31.76,1.25,0.00086261,0.00091715
869,vehicle_analysis_postprocessing,13:46:47.600723,13:46:47.606801,0.006078,658.14,3108.13,0.00,0.040000,0.000000,34.00,1120.00,0.00,71.23,-28.19,6.00,4368.00,0.00,31.91,0.00,0.00017412,0.00018277
869,mqtt_communication,13:46:47.609502,13:46:47.610645,0.001143,0.00,3108.13,0.00,0.000000,0.000000,34.00,1120.00,0.00,57.13,0.00,6.00,4368.00,0.00,31.91,0.00,0.00002826,0.00002855
870,lane_detection,13:46:47.638067,13:46:47.682949,0.044882,802.10,3108.13,0.00,0.340000,0.020000,28.00,1120.00,0.00,40.33,6.46,6.00,4368.00,0.00,32.25,-2.61,0.00090490,0.00098025
870,car_overlay_reconstruction,13:46:47.688242,13:46:47.691355,0.003113,642.41,3108.13,0.00,0.020000,0.000000,22.00,1120.00,0.00,43.56,0.00,6.00,4368.00,0.00,30.94,0.00,0.00006443,0.00006877
870,object_detection_yolo,13:46:47.692473,13:46:47.723547,0.031075,772.34,3108.13,0.00,0.230000,0.010000,22.00,1120.00,0.00,62.29,37.45,6.00,4368.00,0.00,31.47,1.06,0.00080932,0.00085985
870,vehicle_analysis_postprocessing,13:46:47.728249,13:46:47.730912,0.002663,750.99,3108.13,0.00,0.020000,0.000000,22.00,1120.00,0.00,81.01,0.00,6.00,4368.00,0.00,32.00,0.00,0.00008360,0.00008783
870,mqtt_communication,13:46:47.732091,13:46:47.733220,0.001128,886.37,3108.13,0.00,0.010000,0.000000,22.00,1120.00,0.00,81.01,0.00,6.00,4368.00,0.00,32.00,0.00,0.00003542,0.00003748
871,lane_detection,13:46:47.760905,13:46:47.794861,0.033956,795.15,3108.13,0.00,0.250000,0.020000,22.00,1120.00,0.00,42.21,8.67,8.00,4368.00,0.00,33.36,-2.71,0.00071278,0.00076937
871,car_overlay_reconstruction,13:46:47.799109,13:46:47.806222,0.007112,984.22,3108.13,0.00,0.060000,0.010000,22.00,1120.00,0.00,43.22,-6.64,8.00,4368.00,0.00,31.52,0.00,0.00014767,0.00016191
871,object_detection_yolo,13:46:47.808875,13:46:47.840337,0.031462,826.39,3108.13,0.00,0.250000,0.010000,23.50,1120.00,0.00,61.51,43.21,8.00,4368.00,0.00,32.15,1.25,0.00081850,0.00087268
871,vehicle_analysis_postprocessing,13:46:47.844517,13:46:47.849411,0.004893,1021.80,3108.13,0.00,0.040000,0.010000,25.00,1120.00,0.00,67.88,0.00,8.00,4368.00,0.00,32.77,0.00,0.00013681,0.00014694
871,mqtt_communication,13:46:47.850636,13:46:47.851785,0.001150,0.00,3108.13,0.00,0.000000,0.000000,25.00,1120.00,0.00,67.88,0.00,8.00,4368.00,0.00,32.77,0.00,0.00003214,0.00003243
872,lane_detection,13:46:47.879546,13:46:47.913492,0.033947,795.36,3108.13,0.00,0.250000,0.020000,25.00,1120.00,0.00,42.41,9.84,8.00,4368.00,0.00,32.20,-1.74,0.00070355,0.00076014
872,car_overlay_reconstruction,13:46:47.917737,13:46:47.920954,0.003217,932.62,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,47.33,0.00,8.00,4368.00,0.00,31.33,0.00,0.00007029,0.00007643
872,object_detection_yolo,13:46:47.924687,13:46:47.957609,0.032922,789.75,3108.13,0.00,0.250000,0.010000,25.00,1120.00,0.00,61.28,41.98,8.00,4368.00,0.00,32.34,2.03,0.00085616,0.00091071
872,vehicle_analysis_postprocessing,13:46:47.964462,13:46:47.969013,0.004551,878.85,3108.13,0.00,0.030000,0.010000,25.00,1120.00,0.00,61.74,0.00,8.00,4368.00,0.00,33.36,0.00,0.00012023,0.00012850
872,mqtt_communication,13:46:47.970318,13:46:47.971437,0.001120,893.17,3108.13,0.00,0.010000,0.000000,25.00,1120.00,0.00,61.74,0.00,8.00,4368.00,0.00,33.36,0.00,0.00002958,0.00003164
873,lane_detection,13:46:47.998955,13:46:48.033776,0.034820,832.85,3108.13,0.00,0.260000,0.030000,36.00,1120.00,0.00,41.78,9.34,8.00,4368.00,0.00,31.96,-1.45,0.00071325,0.00077361
873,car_overlay_reconstruction,13:46:48.038093,13:46:48.041224,0.003131,638.79,3108.13,0.00,0.020000,0.000000,36.00,1120.00,0.00,46.45,0.00,8.00,4368.00,0.00,31.14,-0.20,0.00006748,0.00007182
873,object_detection_yolo,13:46:48.044755,13:46:48.078181,0.033427,807.74,3108.13,0.00,0.260000,0.010000,36.00,1120.00,0.00,60.65,41.49,7.50,4368.00,0.00,31.86,1.64,0.00085898,0.00091543
873,vehicle_analysis_postprocessing,13:46:48.084833,13:46:48.089789,0.004956,1008.88,3108.13,0.00,0.040000,0.010000,36.00,1120.00,0.00,62.32,0.00,7.00,4368.00,0.00,32.68,0.00,0.00013079,0.00014093
873,mqtt_communication,13:46:48.091057,13:46:48.092198,0.001141,876.19,3108.13,0.00,0.010000,0.000000,36.00,1120.00,0.00,62.32,0.00,7.00,4368.00,0.00,32.68,0.00,0.00003012,0.00003219
874,lane_detection,13:46:48.123165,13:46:48.157550,0.034385,814.32,3108.13,0.00,0.260000,0.020000,29.50,1120.00,0.00,41.58,10.11,7.00,4368.00,0.00,32.06,-2.03,0.00070336,0.00076183
874,car_overlay_reconstruction,13:46:48.161786,13:46:48.168216,0.006429,777.67,3108.13,0.00,0.040000,0.010000,23.00,1120.00,0.00,43.46,-6.35,7.00,4368.00,0.00,30.94,0.00,0.00013289,0.00014340
874,object_detection_yolo,13:46:48.170807,13:46:48.201959,0.031152,802.52,3108.13,0.00,0.230000,0.020000,23.00,1120.00,0.00,62.82,45.06,7.00,4368.00,0.00,31.52,1.15,0.00081633,0.00086866
874,vehicle_analysis_postprocessing,13:46:48.206176,13:46:48.211207,0.005031,795.09,3108.13,0.00,0.030000,0.010000,23.00,1120.00,0.00,69.42,0.00,7.00,4368.00,0.00,32.09,0.00,0.00014187,0.00015025
874,mqtt_communication,13:46:48.212410,13:46:48.213550,0.001140,877.29,3108.13,0.00,0.010000,0.000000,23.00,1120.00,0.00,69.42,0.00,7.00,4368.00,0.00,32.09,0.00,0.00003214,0.00003421
875,lane_detection,13:46:48.232512,13:46:48.276822,0.044310,789.89,3108.13,0.00,0.330000,0.020000,23.00,1120.00,0.00,41.54,4.04,8.00,4368.00,0.00,32.15,-1.45,0.00090702,0.00098045
875,car_overlay_reconstruction,13:46:48.281331,13:46:48.288219,0.006888,871.03,3108.13,0.00,0.050000,0.010000,23.00,1120.00,0.00,41.16,-4.81,9.00,4368.00,0.00,31.35,0.00,0.00013873,0.00015114
875,object_detection_yolo,13:46:48.291168,13:46:48.323652,0.032483,831.20,3108.13,0.00,0.250000,0.020000,27.00,1120.00,0.00,58.16,38.82,9.00,4368.00,0.00,32.11,1.52,0.00081451,0.00087072
875,vehicle_analysis_postprocessing,13:46:48.329557,13:46:48.332688,0.003131,638.84,3108.13,0.00,0.020000,0.000000,31.00,1120.00,0.00,77.57,0.00,9.00,4368.00,0.00,32.87,0.00,0.00009604,0.00010039
875,mqtt_communication,13:46:48.334158,13:46:48.335604,0.001446,691.44,3108.13,0.00,0.010000,0.000000,31.00,1120.00,0.00,77.57,0.00,9.00,4368.00,0.00,32.87,0.00,0.00004437,0.00004651
876,lane_detection,13:46:48.363592,13:46:48.409693,0.046101,780.90,3108.13,0.00,0.340000,0.020000,31.00,1120.00,0.00,40.05,5.68,9.00,4368.00,0.00,31.91,-1.55,0.00092148,0.00099714
876,car_overlay_reconstruction,13:46:48.414264,13:46:48.417558,0.003294,607.12,3108.13,0.00,0.020000,0.000000,31.00,1120.00,0.00,42.88,0.00,7.00,4368.00,0.00,31.14,0.00,0.00006773,0.00007212
876,object_detection_yolo,13:46:48.418706,13:46:48.449925,0.031219,832.83,3108.13,0.00,0.240000,0.020000,31.00,1120.00,0.00,64.12,42.46,7.00,4368.00,0.00,31.71,1.15,0.00083102,0.00088514
876,vehicle_analysis_postprocessing,13:46:48.454139,13:46:48.457300,0.003161,632.77,3108.13,0.00,0.020000,0.000000,31.00,1120.00,0.00,85.35,0.00,7.00,4368.00,0.00,32.29,0.00,0.00010328,0.00010764
876,mqtt_communication,13:46:48.458432,13:46:48.459568,0.001136,0.00,3108.13,0.00,0.000000,0.000000,31.00,1120.00,0.00,85.35,0.00,7.00,4368.00,0.00,31.86,-0.86,0.00003699,0.00003727
877,lane_detection,13:46:48.491466,13:46:48.524493,0.033027,787.22,3108.13,0.00,0.240000,0.020000,26.00,1120.00,0.00,41.68,8.97,7.00,4368.00,0.00,32.74,-1.85,0.00068280,0.00073737
877,car_overlay_reconstruction,13:46:48.530016,13:46:48.533127,0.003111,642.95,3108.13,0.00,0.020000,0.000000,26.00,1120.00,0.00,46.17,0.00,7.00,4368.00,0.00,31.81,0.00,0.00006738,0.00007173
877,object_detection_yolo,13:46:48.534287,13:46:48.565811,0.031523,793.06,3108.13,0.00,0.240000,0.010000,26.00,1120.00,0.00,64.27,36.19,7.00,4368.00,0.00,32.00,0.38,0.00084300,0.00089542
877,vehicle_analysis_postprocessing,13:46:48.571944,13:46:48.575205,0.003261,613.34,3108.13,0.00,0.020000,0.000000,26.00,1120.00,0.00,82.36,0.00,7.00,4368.00,0.00,32.20,0.00,0.00010377,0.00010815
877,mqtt_communication,13:46:48.576350,13:46:48.577562,0.001212,824.84,3108.13,0.00,0.010000,0.000000,26.00,1120.00,0.00,82.36,0.00,7.00,4368.00,0.00,32.20,0.00,0.00003858,0.00004066
878,lane_detection,13:46:48.605142,13:46:48.639914,0.034772,805.25,3108.13,0.00,0.260000,0.020000,26.00,1120.00,0.00,42.31,9.64,9.00,4368.00,0.00,31.72,-1.36,0.00071499,0.00077357
878,car_overlay_reconstruction,13:46:48.645953,13:46:48.652762,0.006809,734.35,3108.13,0.00,0.050000,0.000000,25.50,1120.00,0.00,42.42,0.00,9.00,4368.00,0.00,31.04,0.00,0.00013893,0.00014954
878,object_detection_yolo,13:46:48.654215,13:46:48.687014,0.032799,823.19,3108.13,0.00,0.250000,0.020000,25.00,1120.00,0.00,59.16,33.49,9.00,4368.00,0.00,32.34,2.60,0.00083367,0.00088996
878,vehicle_analysis_postprocessing,13:46:48.692928,13:46:48.697334,0.004406,680.86,3108.13,0.00,0.030000,0.000000,25.00,1120.00,0.00,75.91,0.00,9.00,4368.00,0.00,33.64,0.00,0.00013408,0.00014053
878,mqtt_communication,13:46:48.698913,13:46:48.700300,0.001387,720.92,3108.13,0.00,0.010000,0.000000,25.00,1120.00,0.00,75.91,0.00,9.00,4368.00,0.00,33.64,0.00,0.00004221,0.00004434
879,lane_detection,13:46:48.727783,13:46:48.760703,0.032920,789.80,3108.13,0.00,0.250000,0.010000,25.00,1120.00,0.00,41.73,8.88,8.50,4368.00,0.00,32.78,-0.97,0.00068139,0.00073594
879,car_overlay_reconstruction,13:46:48.766261,13:46:48.772907,0.006647,902.68,3108.13,0.00,0.050000,0.010000,25.00,1120.00,0.00,42.59,0.00,8.00,4368.00,0.00,32.30,0.00,0.00013828,0.00015063
879,object_detection_yolo,13:46:48.774115,13:46:48.805738,0.031624,790.55,3108.13,0.00,0.240000,0.010000,25.00,1120.00,0.00,61.76,38.33,8.00,4368.00,0.00,32.92,1.24,0.00083170,0.00088414
879,vehicle_analysis_postprocessing,13:46:48.810741,13:46:48.813991,0.003250,615.41,3108.13,0.00,0.020000,0.000000,30.50,1120.00,0.00,80.92,0.00,8.00,4368.00,0.00,33.54,0.00,0.00010334,0.00010771
879,mqtt_communication,13:46:48.815154,13:46:48.816332,0.001178,848.88,3108.13,0.00,0.010000,0.000000,36.00,1120.00,0.00,80.92,0.00,8.00,4368.00,0.00,33.54,0.00,0.00003746,0.00003953
880,lane_detection,13:46:48.842355,13:46:48.875188,0.032834,791.87,3108.13,0.00,0.250000,0.010000,36.00,1120.00,0.00,42.80,9.46,8.00,4368.00,0.00,32.39,-1.36,0.00068576,0.00074029
880,car_overlay_reconstruction,13:46:48.879416,13:46:48.882746,0.003330,600.69,3108.13,0.00,0.020000,0.000000,36.00,1120.00,0.00,47.52,0.00,8.00,4368.00,0.00,31.57,-0.29,0.00007315,0.00007755
880,object_detection_yolo,13:46:48.886649,13:46:48.920687,0.034038,793.22,3108.13,0.00,0.250000,0.020000,36.00,1120.00,0.00,60.23,40.08,8.50,4368.00,0.00,32.34,1.83,0.00087527,0.00093188
880,vehicle_analysis_postprocessing,13:46:48.926508,13:46:48.931582,0.005075,788.25,3108.13,0.00,0.040000,0.000000,36.00,1120.00,0.00,63.10,0.00,9.00,4368.00,0.00,33.25,0.00,0.00013581,0.00014421
880,mqtt_communication,13:46:48.932783,13:46:48.933919,0.001135,880.79,3108.13,0.00,0.010000,0.000000,36.00,1120.00,0.00,63.10,0.00,9.00,4368.00,0.00,33.25,0.00,0.00003039,0.00003245
881,lane_detection,13:46:48.956718,13:46:49.002352,0.045634,788.88,3108.13,0.00,0.340000,0.020000,28.50,1120.00,0.00,40.43,5.10,9.00,4374.00,0.00,33.12,-2.23,0.00093231,0.00100785
881,car_overlay_reconstruction,13:46:49.007016,13:46:49.012271,0.005256,951.35,3108.13,0.00,0.040000,0.010000,21.00,1120.00,0.00,40.68,0.00,9.00,4374.00,0.00,32.01,0.00,0.00010612,0.00011634
881,object_detection_yolo,13:46:49.013649,13:46:49.045972,0.032323,773.44,3108.13,0.00,0.240000,0.010000,21.00,1120.00,0.00,60.47,39.59,9.00,4368.00,-6.00,32.34,0.66,0.00083335,0.00088597
881,vehicle_analysis_postprocessing,13:46:49.051272,13:46:49.053958,0.002687,744.40,3108.13,0.00,0.020000,0.000000,21.00,1120.00,0.00,80.27,0.00,9.00,4368.00,0.00,32.67,0.00,0.00008429,0.00008853
881,mqtt_communication,13:46:49.055129,13:46:49.056257,0.001127,887.12,3108.13,0.00,0.010000,0.000000,21.00,1120.00,0.00,80.27,0.00,9.00,4368.00,0.00,32.67,0.00,0.00003537,0.00003743
882,lane_detection,13:46:49.087070,13:46:49.131800,0.044730,804.83,3108.13,0.00,0.330000,0.030000,21.00,1120.00,0.00,40.38,6.35,11.00,4368.00,0.00,32.21,-2.12,0.00090199,0.00097730
882,car_overlay_reconstruction,13:46:49.136253,13:46:49.139911,0.003658,546.70,3108.13,0.00,0.020000,0.000000,21.00,1120.00,0.00,43.56,0.00,11.00,4368.00,0.00,31.15,0.00,0.00007592,0.00008040
882,object_detection_yolo,13:46:49.141290,13:46:49.178346,0.037056,809.59,3108.13,0.00,0.280000,0.020000,22.50,1120.00,0.00,62.96,38.80,11.00,4368.00,0.00,31.29,0.66,0.00097014,0.00103284
